,dataset,filename,actor,emotion,length,gender,set
6162,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk58.wav,1205,neutral,8.542041,male,train
6163,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk59.wav,1206,neutral,10.527347,male,train
6164,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk60.wav,1207,neutral,11.52,male,train
6165,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk61.wav,1208,neutral,5.511837,male,train
6166,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk62.wav,1209,neutral,4.519184,male,train
6167,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk63.wav,1210,neutral,4.519184,male,train
6168,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk64.wav,1211,neutral,1.515102,male,train
6169,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk65.wav,1212,neutral,4.519184,male,train
6170,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk66.wav,1213,neutral,3.526531,male,train
6171,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-154447_chunk67.wav,1214,neutral,2.507755,male,train
6172,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk1.wav,1215,neutral,1.541224,male,test
6173,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk2.wav,1216,neutral,10.527347,male,train
6174,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk3.wav,1217,neutral,4.519184,male,train
6175,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk4.wav,1218,neutral,2.507755,male,train
6176,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk5.wav,1219,neutral,1.541224,male,train
6177,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk6.wav,1220,neutral,3.526531,male,train
6178,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk7.wav,1221,neutral,1.515102,male,train
6179,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk8.wav,1222,neutral,5.511837,male,train
6180,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk9.wav,1223,neutral,2.533878,male,test
6181,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk10.wav,1224,neutral,3.526531,male,test
6182,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk11.wav,1225,neutral,8.515918,male,train
6183,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk12.wav,1226,neutral,9.534694,male,train
6184,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk13.wav,1227,neutral,3.552653,male,train
6185,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk14.wav,1228,neutral,2.507755,male,train
6186,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk15.wav,1229,neutral,3.500408,male,train
6187,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk16.wav,1230,neutral,1.541224,male,train
6188,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk17.wav,1231,neutral,3.526531,male,train
6189,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk18.wav,1232,neutral,2.533878,male,train
6190,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk19.wav,1233,neutral,2.507755,male,train
6191,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk20.wav,1234,neutral,5.537959,male,train
6192,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk21.wav,1235,neutral,7.523265,male,train
6193,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk22.wav,1236,neutral,6.530612,male,train
6194,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk23.wav,1237,neutral,1.515102,male,train
6195,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk24.wav,1238,neutral,1.541224,male,test
6196,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk25.wav,1239,neutral,6.530612,male,train
6197,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk26.wav,1240,neutral,1.541224,male,train
6198,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk27.wav,1241,neutral,1.515102,male,train
6199,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk28.wav,1242,neutral,2.507755,male,train
6200,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk29.wav,1243,neutral,4.519184,male,train
6201,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk30.wav,1244,neutral,2.533878,male,train
6202,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk31.wav,1245,neutral,2.533878,male,train
6203,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk32.wav,1246,neutral,2.533878,male,train
6204,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk33.wav,1247,neutral,4.519184,male,train
6205,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk34.wav,1248,neutral,1.515102,male,train
6206,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk35.wav,1249,neutral,8.515918,male,test
6207,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk36.wav,1250,neutral,1.515102,male,test
6208,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk37.wav,1251,neutral,6.530612,male,train
6209,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk38.wav,1252,neutral,1.515102,male,train
6210,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk39.wav,1253,neutral,5.537959,male,train
6211,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk40.wav,1254,neutral,2.533878,male,train
6212,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk41.wav,1255,neutral,2.533878,male,test
6213,youtube_audio_negative,vad_tokens/gpn_records_device-1212_20190531-185148_chunk42.wav,1256,neutral,1.541224,male,train
6214,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk1.wav,1257,neutral,64.522449,male,test
6215,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk2.wav,1258,neutral,9.508571,male,train
6216,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk3.wav,1259,neutral,1.515102,male,train
6217,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk4.wav,1260,neutral,26.540408,male,train
6218,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk5.wav,1261,neutral,18.520816,male,train
6219,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk6.wav,1262,neutral,19.539592,male,train
6220,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk7.wav,1263,neutral,9.534694,male,test
6221,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk8.wav,1264,neutral,6.530612,male,train
6222,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk9.wav,1265,neutral,3.526531,male,train
6223,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk10.wav,1266,neutral,1.515102,male,train
6224,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk11.wav,1267,neutral,7.523265,male,train
6225,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk12.wav,1268,neutral,1.515102,male,train
6226,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk13.wav,1269,neutral,2.507755,male,train
6227,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk14.wav,1270,neutral,1.515102,male,test
6228,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk15.wav,1271,neutral,3.526531,male,train
6229,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk16.wav,1272,neutral,1.541224,male,test
6230,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk17.wav,1273,neutral,4.519184,male,train
6231,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk18.wav,1274,neutral,6.530612,male,train
6232,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk19.wav,1275,neutral,3.526531,male,train
6233,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk20.wav,1276,neutral,3.552653,male,train
6234,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk21.wav,1277,neutral,1.515102,male,train
6235,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk22.wav,1278,neutral,1.515102,male,train
6236,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk23.wav,1279,neutral,1.515102,male,test
6237,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk24.wav,1280,neutral,1.515102,male,train
6238,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk25.wav,1281,neutral,1.515102,male,train
6239,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk26.wav,1282,neutral,2.533878,male,train
6240,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk27.wav,1283,neutral,1.541224,male,train
6241,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk28.wav,1284,neutral,1.515102,male,test
6242,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk29.wav,1285,neutral,3.500408,male,train
6243,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk30.wav,1286,neutral,2.533878,male,train
6244,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk31.wav,1287,neutral,1.515102,male,train
6245,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk32.wav,1288,neutral,10.527347,male,train
6246,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk33.wav,1289,neutral,3.526531,male,train
6247,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190525-230630_chunk34.wav,1290,neutral,1.515102,male,test
6248,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk1.wav,1291,neutral,7.523265,male,train
6249,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk2.wav,1292,neutral,9.508571,male,test
6250,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk3.wav,1293,neutral,1.541224,male,train
6251,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk4.wav,1294,neutral,1.541224,male,test
6252,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk5.wav,1295,neutral,1.515102,male,train
6253,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk6.wav,1296,neutral,2.507755,male,train
6254,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk7.wav,1297,neutral,5.537959,male,train
6255,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk8.wav,1298,neutral,1.515102,male,train
6256,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk9.wav,1299,neutral,1.541224,male,train
6257,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk10.wav,1300,neutral,1.515102,male,train
6258,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk11.wav,1301,neutral,1.515102,male,train
6259,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk12.wav,1302,neutral,1.515102,male,test
6260,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk13.wav,1303,neutral,1.567347,male,test
6261,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk14.wav,1304,neutral,1.515102,male,train
6262,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-134419_chunk15.wav,1305,neutral,1.541224,male,train
6263,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk1.wav,1306,neutral,8.515918,male,train
6264,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk2.wav,1307,neutral,11.52,male,train
6265,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk3.wav,1308,neutral,1.541224,male,train
6266,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk4.wav,1309,neutral,3.500408,male,train
6267,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk5.wav,1310,neutral,1.541224,male,train
6268,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk6.wav,1311,neutral,1.567347,male,train
6269,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk7.wav,1312,neutral,10.553469,male,train
6270,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk8.wav,1313,neutral,3.526531,male,train
6271,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk9.wav,1314,neutral,1.515102,male,train
6272,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk10.wav,1315,neutral,2.507755,male,train
6273,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk11.wav,1316,neutral,1.515102,male,train
6274,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk12.wav,1317,neutral,1.515102,male,train
6275,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk13.wav,1318,neutral,4.519184,male,train
6276,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk14.wav,1319,neutral,3.526531,male,train
6277,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk15.wav,1320,neutral,1.515102,male,train
6278,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk16.wav,1321,neutral,3.552653,male,train
6279,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk17.wav,1322,neutral,3.526531,male,train
6280,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk18.wav,1323,neutral,1.541224,male,train
6281,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk19.wav,1324,neutral,1.515102,male,test
6282,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk20.wav,1325,neutral,10.527347,male,train
6283,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk21.wav,1326,neutral,1.515102,male,train
6284,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk22.wav,1327,neutral,1.593469,male,train
6285,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk23.wav,1328,neutral,5.511837,male,test
6286,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190529-204900_chunk24.wav,1329,neutral,2.507755,male,train
6287,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk1.wav,1330,neutral,2.246531,male,train
6288,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk2.wav,1331,neutral,1.541224,male,train
6289,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk3.wav,1332,neutral,10.527347,male,train
6290,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk4.wav,1333,neutral,3.526531,male,train
6291,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk5.wav,1334,neutral,5.511837,male,train
6292,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk6.wav,1335,neutral,1.515102,male,train
6293,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk7.wav,1336,neutral,1.541224,male,train
6294,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk8.wav,1337,neutral,3.526531,male,train
6295,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk9.wav,1338,neutral,2.533878,male,train
6296,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk10.wav,1339,neutral,4.519184,male,train
6297,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk11.wav,1340,neutral,7.549388,male,train
6298,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk12.wav,1341,neutral,1.541224,male,train
6299,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk13.wav,1342,neutral,1.515102,male,test
6300,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk14.wav,1343,neutral,3.526531,male,test
6301,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk15.wav,1344,neutral,1.541224,male,train
6302,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk16.wav,1345,neutral,1.593469,male,train
6303,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk17.wav,1346,neutral,1.515102,male,test
6304,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk18.wav,1347,neutral,20.532245,male,train
6305,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk19.wav,1348,neutral,22.543673,male,train
6306,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk20.wav,1349,neutral,3.526531,male,train
6307,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk21.wav,1350,neutral,2.533878,male,train
6308,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk22.wav,1351,neutral,1.541224,male,train
6309,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk23.wav,1352,neutral,4.519184,male,train
6310,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk24.wav,1353,neutral,7.523265,male,train
6311,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk25.wav,1354,neutral,2.533878,male,train
6312,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk26.wav,1355,neutral,8.515918,male,test
6313,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk27.wav,1356,neutral,2.507755,male,train
6314,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk28.wav,1357,neutral,7.523265,male,train
6315,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk29.wav,1358,neutral,21.524898,male,train
6316,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk30.wav,1359,neutral,1.515102,male,train
6317,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk31.wav,1360,neutral,3.500408,male,train
6318,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk32.wav,1361,neutral,2.507755,male,train
6319,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk33.wav,1362,neutral,2.507755,male,train
6320,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk34.wav,1363,neutral,1.515102,male,test
6321,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk35.wav,1364,neutral,2.533878,male,train
6322,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk36.wav,1365,neutral,3.500408,male,train
6323,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk37.wav,1366,neutral,1.515102,male,train
6324,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk38.wav,1367,neutral,2.507755,male,train
6325,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk39.wav,1368,neutral,1.541224,male,train
6326,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk40.wav,1369,neutral,1.541224,male,train
6327,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk41.wav,1370,neutral,11.546122,male,train
6328,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk42.wav,1371,neutral,9.508571,male,train
6329,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk43.wav,1372,neutral,3.526531,male,train
6330,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk44.wav,1373,neutral,2.507755,male,test
6331,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk45.wav,1374,neutral,4.545306,male,train
6332,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk46.wav,1375,neutral,4.519184,male,train
6333,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk47.wav,1376,neutral,4.519184,male,train
6334,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk48.wav,1377,neutral,3.500408,male,train
6335,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk49.wav,1378,neutral,5.511837,male,train
6336,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk50.wav,1379,neutral,3.526531,male,train
6337,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk51.wav,1380,neutral,1.541224,male,train
6338,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk52.wav,1381,neutral,2.533878,male,train
6339,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk53.wav,1382,neutral,2.533878,male,train
6340,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk54.wav,1383,neutral,1.541224,male,train
6341,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk55.wav,1384,neutral,1.515102,male,test
6342,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk56.wav,1385,neutral,1.541224,male,train
6343,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk57.wav,1386,neutral,3.526531,male,train
6344,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk58.wav,1387,neutral,1.541224,male,train
6345,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk59.wav,1388,neutral,1.541224,male,test
6346,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk60.wav,1389,neutral,1.541224,male,train
6347,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk61.wav,1390,neutral,19.513469,male,train
6348,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk62.wav,1391,neutral,3.526531,male,train
6349,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk63.wav,1392,neutral,5.511837,male,train
6350,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk64.wav,1393,neutral,1.541224,male,train
6351,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk65.wav,1394,neutral,1.541224,male,train
6352,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk66.wav,1395,neutral,1.541224,male,train
6353,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk67.wav,1396,neutral,1.515102,male,train
6354,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk68.wav,1397,neutral,2.533878,male,train
6355,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk69.wav,1398,neutral,1.515102,male,train
6356,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk70.wav,1399,neutral,1.515102,male,test
6357,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk71.wav,1400,neutral,1.541224,male,train
6358,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk72.wav,1401,neutral,1.515102,male,train
6359,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk73.wav,1402,neutral,2.507755,male,train
6360,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk74.wav,1403,neutral,2.507755,male,train
6361,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk75.wav,1404,neutral,2.507755,male,test
6362,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk76.wav,1405,neutral,3.526531,male,train
6363,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk77.wav,1406,neutral,6.556735,male,test
6364,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk78.wav,1407,neutral,1.515102,male,train
6365,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk79.wav,1408,neutral,1.515102,male,train
6366,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk80.wav,1409,neutral,2.507755,male,train
6367,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk81.wav,1410,neutral,1.515102,male,train
6368,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk82.wav,1411,neutral,1.515102,male,train
6369,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk83.wav,1412,neutral,3.526531,male,train
6370,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk84.wav,1413,neutral,3.500408,male,train
6371,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk85.wav,1414,neutral,2.507755,male,train
6372,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk86.wav,1415,neutral,4.519184,male,train
6373,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk87.wav,1416,neutral,2.586122,male,train
6374,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk88.wav,1417,neutral,2.533878,male,train
6375,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk89.wav,1418,neutral,1.515102,male,train
6376,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk90.wav,1419,neutral,2.533878,male,train
6377,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk91.wav,1420,neutral,1.515102,male,train
6378,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk92.wav,1421,neutral,2.533878,male,train
6379,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk93.wav,1422,neutral,1.515102,male,train
6380,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk94.wav,1423,neutral,1.515102,male,train
6381,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk95.wav,1424,neutral,1.515102,male,test
6382,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk96.wav,1425,neutral,2.507755,male,train
6383,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk97.wav,1426,neutral,4.519184,male,train
6384,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk98.wav,1427,neutral,1.541224,male,train
6385,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk99.wav,1428,neutral,14.524082,male,train
6386,youtube_audio_negative,vad_tokens/gpn_records_device-1213_20190530-200701_chunk100.wav,1429,neutral,1.515102,male,test
