,dataset,filename,actor,emotion,length,gender,set
8262,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk97.wav,5119,neutral,5.511837,male,train
8263,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk98.wav,5120,neutral,4.519184,male,train
8264,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk99.wav,5121,neutral,10.527347,male,train
8265,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk100.wav,5122,neutral,8.515918,male,train
8266,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk101.wav,5123,neutral,1.515102,male,train
8267,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk102.wav,5124,neutral,1.515102,male,train
8268,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk103.wav,5125,neutral,1.541224,male,train
8269,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk104.wav,5126,neutral,1.515102,male,test
8270,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk105.wav,5127,neutral,1.515102,male,train
8271,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk106.wav,5128,neutral,1.515102,male,train
8272,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk107.wav,5129,neutral,5.511837,male,train
8273,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk108.wav,5130,neutral,1.515102,male,train
8274,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk109.wav,5131,neutral,5.511837,male,train
8275,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk110.wav,5132,neutral,3.526531,male,train
8276,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk111.wav,5133,neutral,2.507755,male,train
8277,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk112.wav,5134,neutral,6.50449,male,train
8278,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk113.wav,5135,neutral,1.515102,male,train
8279,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk114.wav,5136,neutral,1.541224,male,train
8280,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk115.wav,5137,neutral,1.515102,male,train
8281,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk116.wav,5138,neutral,8.515918,male,train
8282,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk117.wav,5139,neutral,3.526531,male,train
8283,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk118.wav,5140,neutral,2.533878,male,train
8284,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk119.wav,5141,neutral,7.523265,male,test
8285,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk120.wav,5142,neutral,1.515102,male,train
8286,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk121.wav,5143,neutral,2.533878,male,test
8287,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk122.wav,5144,neutral,2.507755,male,train
8288,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk123.wav,5145,neutral,2.533878,male,train
8289,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk124.wav,5146,neutral,2.507755,male,train
8290,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk125.wav,5147,neutral,2.507755,male,test
8291,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk126.wav,5148,neutral,1.515102,male,train
8292,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk127.wav,5149,neutral,1.515102,male,train
8293,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk128.wav,5150,neutral,2.507755,male,train
8294,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk129.wav,5151,neutral,2.507755,male,train
8295,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk130.wav,5152,neutral,1.515102,male,train
8296,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk131.wav,5153,neutral,1.541224,male,train
8297,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk132.wav,5154,neutral,1.541224,male,train
8298,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk133.wav,5155,neutral,1.515102,male,train
8299,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk134.wav,5156,neutral,1.541224,male,train
8300,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk135.wav,5157,neutral,2.533878,male,train
8301,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk136.wav,5158,neutral,1.515102,male,test
8302,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk137.wav,5159,neutral,2.507755,male,train
8303,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk138.wav,5160,neutral,1.515102,male,train
8304,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk139.wav,5161,neutral,1.541224,male,train
8305,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk140.wav,5162,neutral,1.515102,male,train
8306,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk141.wav,5163,neutral,2.507755,male,train
8307,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk142.wav,5164,neutral,2.507755,male,train
8308,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk143.wav,5165,neutral,2.507755,male,train
8309,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk144.wav,5166,neutral,1.541224,male,train
8310,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk145.wav,5167,neutral,1.515102,male,test
8311,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk146.wav,5168,neutral,4.519184,male,train
8312,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk147.wav,5169,neutral,1.541224,male,train
8313,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk148.wav,5170,neutral,2.533878,male,train
8314,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk149.wav,5171,neutral,1.541224,male,test
8315,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk150.wav,5172,neutral,3.526531,male,train
8316,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk151.wav,5173,neutral,1.541224,male,test
8317,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk152.wav,5174,neutral,1.515102,male,train
8318,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk153.wav,5175,neutral,1.541224,male,train
8319,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk154.wav,5176,neutral,2.533878,male,train
8320,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk155.wav,5177,neutral,1.541224,male,train
8321,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk156.wav,5178,neutral,1.515102,male,train
8322,youtube_audio_negative,vad_tokens/gpn_records_device-403_20190531-184614_chunk157.wav,5179,neutral,1.227755,male,train
8323,youtube_audio_negative,vad_tokens/gpn_records_device-404_20190530-221114_chunk1.wav,5180,neutral,1.515102,male,train
8324,youtube_audio_negative,vad_tokens/gpn_records_device-404_20190530-221114_chunk2.wav,5181,neutral,1.515102,male,train
8325,youtube_audio_negative,vad_tokens/gpn_records_device-404_20190530-221114_chunk3.wav,5182,neutral,1.541224,male,train
8326,youtube_audio_negative,vad_tokens/gpn_records_device-404_20190530-221114_chunk4.wav,5183,neutral,1.515102,male,train
8327,youtube_audio_negative,vad_tokens/gpn_records_device-404_20190530-221114_chunk5.wav,5184,neutral,1.515102,male,train
8328,youtube_audio_negative,vad_tokens/gpn_records_device-404_20190530-221114_chunk6.wav,5185,neutral,1.515102,male,train
8329,youtube_audio_negative,vad_tokens/gpn_records_device-404_20190530-221114_chunk7.wav,5186,neutral,5.511837,male,train
8330,youtube_audio_negative,vad_tokens/gpn_records_device-404_20190530-221114_chunk8.wav,5187,neutral,1.541224,male,train
8331,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk1.wav,5188,neutral,1.515102,male,train
8332,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk2.wav,5189,neutral,1.515102,male,train
8333,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk3.wav,5190,neutral,1.515102,male,test
8334,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk4.wav,5191,neutral,1.515102,male,train
8335,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk5.wav,5192,neutral,3.526531,male,train
8336,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk6.wav,5193,neutral,2.533878,male,train
8337,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk7.wav,5194,neutral,1.541224,male,train
8338,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk8.wav,5195,neutral,1.515102,male,train
8339,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk9.wav,5196,neutral,10.527347,male,test
8340,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk10.wav,5197,neutral,4.519184,male,train
8341,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk11.wav,5198,neutral,1.515102,male,train
8342,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk12.wav,5199,neutral,1.515102,male,test
8343,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk13.wav,5200,neutral,1.515102,male,train
8344,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk14.wav,5201,neutral,1.515102,male,train
8345,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk15.wav,5202,neutral,1.541224,male,train
8346,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk16.wav,5203,neutral,1.541224,male,train
8347,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk17.wav,5204,neutral,1.515102,male,train
8348,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk18.wav,5205,neutral,1.515102,male,test
8349,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk19.wav,5206,neutral,4.519184,male,train
8350,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk20.wav,5207,neutral,11.52,male,train
8351,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk21.wav,5208,neutral,4.519184,male,train
8352,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk22.wav,5209,neutral,7.523265,male,train
8353,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk23.wav,5210,neutral,2.507755,male,train
8354,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk24.wav,5211,neutral,1.515102,male,train
8355,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk25.wav,5212,neutral,2.533878,male,train
8356,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk26.wav,5213,neutral,2.507755,male,train
8357,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk27.wav,5214,neutral,8.568163,male,train
8358,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk28.wav,5215,neutral,4.571429,male,train
8359,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk29.wav,5216,neutral,1.541224,male,train
8360,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk30.wav,5217,neutral,3.526531,male,train
8361,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk31.wav,5218,neutral,9.534694,male,train
8362,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk32.wav,5219,neutral,3.500408,male,train
8363,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk33.wav,5220,neutral,1.515102,male,train
8364,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk34.wav,5221,neutral,3.526531,male,train
8365,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk35.wav,5222,neutral,2.533878,male,train
8366,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk36.wav,5223,neutral,1.515102,male,train
8367,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk37.wav,5224,neutral,3.500408,male,train
8368,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk38.wav,5225,neutral,1.515102,male,train
8369,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk39.wav,5226,neutral,4.519184,male,train
8370,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk40.wav,5227,neutral,1.515102,male,test
8371,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk41.wav,5228,neutral,4.545306,male,train
8372,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk42.wav,5229,neutral,6.50449,male,train
8373,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk43.wav,5230,neutral,3.500408,male,train
8374,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk44.wav,5231,neutral,1.515102,male,train
8375,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk45.wav,5232,neutral,2.533878,male,train
8376,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk46.wav,5233,neutral,1.593469,male,train
8377,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk47.wav,5234,neutral,1.541224,male,train
8378,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk48.wav,5235,neutral,1.541224,male,train
8379,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk49.wav,5236,neutral,2.507755,male,test
8380,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk50.wav,5237,neutral,9.508571,male,train
8381,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk51.wav,5238,neutral,1.541224,male,train
8382,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk52.wav,5239,neutral,1.515102,male,train
8383,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk53.wav,5240,neutral,3.500408,male,train
8384,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk54.wav,5241,neutral,1.541224,male,train
8385,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk55.wav,5242,neutral,1.515102,male,train
8386,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk56.wav,5243,neutral,1.515102,male,train
8387,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk57.wav,5244,neutral,1.515102,male,test
8388,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk58.wav,5245,neutral,1.515102,male,train
8389,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk59.wav,5246,neutral,2.533878,male,test
8390,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk60.wav,5247,neutral,1.515102,male,test
8391,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk61.wav,5248,neutral,2.533878,male,test
8392,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk62.wav,5249,neutral,5.511837,male,train
8393,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk63.wav,5250,neutral,1.541224,male,train
8394,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk64.wav,5251,neutral,2.507755,male,train
8395,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk65.wav,5252,neutral,3.500408,male,train
8396,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk66.wav,5253,neutral,3.526531,male,train
8397,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk67.wav,5254,neutral,5.511837,male,train
8398,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk68.wav,5255,neutral,3.526531,male,train
8399,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk69.wav,5256,neutral,1.515102,male,train
8400,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk70.wav,5257,neutral,4.519184,male,train
8401,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk71.wav,5258,neutral,1.515102,male,train
8402,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk72.wav,5259,neutral,2.507755,male,train
8403,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk73.wav,5260,neutral,1.541224,male,train
8404,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk74.wav,5261,neutral,2.507755,male,train
8405,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk75.wav,5262,neutral,2.533878,male,train
8406,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk76.wav,5263,neutral,3.526531,male,train
8407,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk77.wav,5264,neutral,2.533878,male,train
8408,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk78.wav,5265,neutral,1.515102,male,test
8409,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk79.wav,5266,neutral,7.523265,male,train
8410,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk80.wav,5267,neutral,3.526531,male,train
8411,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk81.wav,5268,neutral,1.541224,male,train
8412,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk82.wav,5269,neutral,3.526531,male,train
8413,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk83.wav,5270,neutral,1.515102,male,train
8414,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk84.wav,5271,neutral,1.515102,male,test
8415,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk85.wav,5272,neutral,1.515102,male,train
8416,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk86.wav,5273,neutral,1.515102,male,train
8417,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk87.wav,5274,neutral,1.541224,male,train
8418,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk88.wav,5275,neutral,1.515102,male,train
8419,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk89.wav,5276,neutral,1.515102,male,train
8420,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk90.wav,5277,neutral,1.541224,male,train
8421,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk91.wav,5278,neutral,3.526531,male,train
8422,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk92.wav,5279,neutral,1.515102,male,train
8423,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk93.wav,5280,neutral,1.541224,male,train
8424,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk94.wav,5281,neutral,6.50449,male,train
8425,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk95.wav,5282,neutral,5.537959,male,train
8426,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk96.wav,5283,neutral,1.515102,male,train
8427,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk97.wav,5284,neutral,1.541224,male,train
8428,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk98.wav,5285,neutral,2.533878,male,train
8429,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk99.wav,5286,neutral,1.515102,male,train
8430,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk100.wav,5287,neutral,1.515102,male,test
8431,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk101.wav,5288,neutral,1.515102,male,train
8432,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk102.wav,5289,neutral,1.541224,male,train
8433,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk103.wav,5290,neutral,2.533878,male,train
8434,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk104.wav,5291,neutral,5.511837,male,train
8435,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk105.wav,5292,neutral,6.530612,male,train
8436,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk106.wav,5293,neutral,5.511837,male,train
8437,youtube_audio_negative,vad_tokens/gpn_records_device-408_20190529-171007_chunk107.wav,5294,neutral,2.507755,male,train
8438,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk1.wav,5295,neutral,7.235918,male,train
8439,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk2.wav,5296,neutral,2.533878,male,train
8440,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk3.wav,5297,neutral,2.533878,male,train
8441,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk4.wav,5298,neutral,3.526531,male,test
8442,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk5.wav,5299,neutral,3.526531,male,train
8443,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk6.wav,5300,neutral,3.500408,male,train
8444,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk7.wav,5301,neutral,1.541224,male,train
8445,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk8.wav,5302,neutral,3.552653,male,train
8446,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk9.wav,5303,neutral,1.515102,male,train
8447,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk10.wav,5304,neutral,4.519184,male,test
8448,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk11.wav,5305,neutral,8.515918,male,train
8449,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk12.wav,5306,neutral,2.533878,male,test
8450,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk13.wav,5307,neutral,1.515102,male,train
8451,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk14.wav,5308,neutral,1.541224,male,train
8452,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk15.wav,5309,neutral,2.533878,male,train
8453,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk16.wav,5310,neutral,1.515102,male,train
8454,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk17.wav,5311,neutral,2.533878,male,train
8455,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk18.wav,5312,neutral,1.541224,male,train
8456,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk19.wav,5313,neutral,6.530612,male,train
8457,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk20.wav,5314,neutral,5.564082,male,train
8458,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk21.wav,5315,neutral,3.526531,male,train
8459,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk22.wav,5316,neutral,5.511837,male,train
8460,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk23.wav,5317,neutral,1.541224,male,train
8461,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk24.wav,5318,neutral,1.515102,male,train
8462,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk25.wav,5319,neutral,4.519184,male,train
8463,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk26.wav,5320,neutral,1.515102,male,train
8464,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk27.wav,5321,neutral,1.515102,male,train
8465,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk28.wav,5322,neutral,1.541224,male,train
8466,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk29.wav,5323,neutral,4.519184,male,train
8467,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk30.wav,5324,neutral,1.515102,male,train
8468,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk31.wav,5325,neutral,14.524082,male,train
8469,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk32.wav,5326,neutral,1.515102,male,test
8470,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk33.wav,5327,neutral,1.515102,male,train
8471,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk34.wav,5328,neutral,11.52,male,train
8472,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk35.wav,5329,neutral,4.519184,male,train
8473,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk36.wav,5330,neutral,3.526531,male,train
8474,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk37.wav,5331,neutral,3.500408,male,train
8475,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk38.wav,5332,neutral,6.530612,male,train
8476,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk39.wav,5333,neutral,3.526531,male,train
8477,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk40.wav,5334,neutral,2.533878,male,train
8478,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk41.wav,5335,neutral,1.541224,male,train
8479,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk42.wav,5336,neutral,2.507755,male,train
8480,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk43.wav,5337,neutral,6.530612,male,train
8481,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk44.wav,5338,neutral,13.531429,male,train
8482,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk45.wav,5339,neutral,1.541224,male,test
8483,youtube_audio_negative,vad_tokens/gpn_records_device-40_20190628-194508_chunk46.wav,5340,neutral,1.541224,male,train
8484,youtube_audio_negative,vad_tokens/gpn_records_device-419_20190530-185657_chunk1.wav,5341,neutral,1.541224,male,train
8485,youtube_audio_negative,vad_tokens/gpn_records_device-419_20190530-185657_chunk2.wav,5342,neutral,1.515102,male,train
8486,youtube_audio_negative,vad_tokens/gpn_records_device-419_20190530-185657_chunk3.wav,5343,neutral,5.511837,male,train
8487,youtube_audio_negative,vad_tokens/gpn_records_device-419_20190530-185657_chunk4.wav,5344,neutral,7.523265,male,train
8488,youtube_audio_negative,vad_tokens/gpn_records_device-419_20190530-185657_chunk5.wav,5345,neutral,1.541224,male,train
8489,youtube_audio_negative,vad_tokens/gpn_records_device-419_20190530-185657_chunk6.wav,5346,neutral,7.497143,male,train
8490,youtube_audio_negative,vad_tokens/gpn_records_device-419_20190530-185657_chunk7.wav,5347,neutral,2.533878,male,train
